country.b,country.a,exp.comp,imp.comp,statea,stateb,year,dispnum3,endyear,hiact,hostlev,outcome,fatality,victor,loser,is.war,pb.exps,pb.imps,delta.exp.comp,delta.imp.comp
Iraq,Panama,-9.087683663961386e-5,0.008375005986758914,95,645,1984,3049,1984,0,No militarized action,5,0,0,0,1,0.0013983424821188732,0.011522544061306993,0.001489219318758487,0.0031475380745480796
Iraq,Cyprus,-2.0368637681799303e-4,0.09868486936661379,352,645,1984,3043,1985,0,No militarized action,5,0,0,0,1,1.0758842236008988e-4,0.15399053917834096,3.112747991780829e-4,0.05530566981172717
Iraq,Turkey,0.03366105220051394,0.028234528124390205,640,645,1984,3045,1984,0,No militarized action,5,0,0,0,1,0.012870870230582952,0.025772461399789007,-0.02079018196993099,-0.0024620667246011974
Iraq,India,0.03954141427751833,0.04221324501459142,750,645,1984,3053,1984,0,No militarized action,5,0,0,0,1,0.16077375466452531,0.0596817865626348,0.12123234038700698,0.01746854154804338
Iraq,UK,0.24179791013128202,0.09907908132723,200,645,1984,3052,1984,0,No militarized action,5,0,0,0,1,0.3194456700519727,0.10022471656192519,0.0776477599206907,0.001145635234695186
Iraq,Norway,0.09060525173949163,0.09379680270727565,385,645,1984,3036,1984,0,No militarized action,5,0,0,0,1,0.1248394320167697,0.15425779086624933,0.034234180277278065,0.060460988158973675
Kuwait,Iran,0.5302985637513373,0.15293236429122675,630,690,1984,3617,1984,16,Use of force,5,0,0,0,1,0.47103699799912535,0.15201453485986255,-0.059261565752211975,-9.178294313642033e-4
Oman,Iran,0.6764312858720479,0.09522319516922716,630,698,1984,3617,1984,16,Use of force,5,0,0,0,1,0.6918821094006395,0.07435389134759864,0.015450823528591617,-0.02086930382162852
Qatar,Iran,0.7254519970442168,0.13910393559696824,630,694,1984,3617,1984,16,Use of force,5,0,0,0,1,0.6935653538489761,0.1321197792340135,-0.031886643195240705,-0.006984156362954741
Saudi Arabia,Iran,0.7321596877768919,0.20173047228665783,630,670,1984,3048,1984,16,Use of force,5,0,0,0,1,0.7557998963066621,0.14139235404420308,0.023640208529770224,-0.06033811824245475
Saudi Arabia,Iran,0.7321596877768919,0.20173047228665783,630,670,1984,3617,1984,16,Use of force,5,0,0,0,1,0.7557998963066621,0.14139235404420308,0.023640208529770224,-0.06033811824245475
United Arab Emirates,Iran,0.7076554161384893,0.16171451850963145,630,696,1984,3617,1984,16,Use of force,5,0,0,0,1,0.7108056038965006,0.16078508211437798,0.003150187758011347,-9.294363952534745e-4
Turkey,Iraq,0.03366105220051394,0.028234528124390205,645,640,1984,3045,1984,16,Use of force,5,0,0,0,1,0.012870870230582952,0.025772461399789007,-0.02079018196993099,-0.0024620667246011974
Turkey,Greece,0.35814723593077386,0.2365981281681966,350,640,1984,2177,1985,0,No militarized action,5,NA,0,0,1,0.26342108475844367,0.33334190395247687,-0.09472615117233019,0.09674377578428028
Myanmar,Thailand,0.104473397603697,0.09839379999542779,800,775,1984,3027,1984,17,Use of force,5,1,0,0,1,0.1274827747876608,0.10057650976670536,0.023009377183963786,0.0021827097712775745
Sri Lanka,India,0.16183733527410676,0.04127264854341745,750,780,1984,3037,1985,15,Use of force,7,0,0,0,1,0.23772532594801302,0.16964933124315806,0.07588799067390625,0.12837668269974062
India,Iran,0.14595671201624452,0.04835492680841006,630,750,1984,3035,1984,16,Use of force,5,0,0,0,1,0.15193774871691215,0.07885440010668414,0.00598103670066763,0.030499473298274078
India,Iraq,0.03954141427751833,0.04221324501459142,645,750,1984,3053,1984,16,Use of force,5,0,0,0,1,0.16077375466452531,0.0596817865626348,0.12123234038700698,0.01746854154804338
India,Sri Lanka,0.16183733527410676,0.04127264854341745,780,750,1984,3037,1985,16,Use of force,7,0,0,0,1,0.23772532594801302,0.16964933124315806,0.07588799067390625,0.12837668269974062
India,Pakistan,0.10250992802985015,0.5257810863215053,770,750,1984,2642,1984,17,Use of force,5,2,0,0,1,0.11133052584320154,0.4333192666573821,0.008820597813351386,-0.09246181966412326
Indonesia,Papua N.Guin,0.020193243722864865,0.10513340874929339,910,850,1984,3050,1984,7,Display of force,6,0,0,0,1,0.01865571269818062,0.10032980025191202,-0.001537531024684246,-0.004803608497381373
Korea Rep.,Korea D P Rp,0.01988138270378425,0.08700669886858972,731,732,1984,2196,1985,17,Use of force,5,0,0,0,1,0.03776113228860367,0.14929249138300718,0.017879749584819422,0.06228579251441746
Pakistan,India,0.10250992802985015,0.5257810863215053,750,770,1984,2642,1984,17,Use of force,5,2,0,0,1,0.11133052584320154,0.4333192666573821,0.008820597813351386,-0.09246181966412326
Thailand,Myanmar,0.104473397603697,0.09839379999542779,775,800,1984,3027,1984,17,Use of force,5,1,0,0,1,0.1274827747876608,0.10057650976670536,0.023009377183963786,0.0021827097712775745
Korea D P Rp,Korea Rep.,0.01988138270378425,0.08700669886858972,732,731,1984,2196,1985,17,Use of force,5,0,0,0,1,0.03776113228860367,0.14929249138300718,0.017879749584819422,0.06228579251441746
"France,Monac",Libya,0.004686127192011636,0.10867470653770603,620,220,1984,3041,1984,0,No militarized action,5,0,0,0,1,0.004984940169319953,0.1124241536963242,2.9881297730831747e-4,0.003749447158618177
"France,Monac",Spain,0.2601626541284743,0.5582334509997912,230,220,1984,2541,1984,0,No militarized action,5,0,0,0,1,0.2686904549283517,0.5344694888673006,0.008527800799877416,-0.023763962132490546
Greece,Turkey,0.35814723593077386,0.2365981281681966,640,350,1984,2177,1985,1,Threat to use force,5,NA,0,0,1,0.26342108475844367,0.33334190395247687,-0.09472615117233019,0.09674377578428028
Spain,Iran,-3.760362336173916e-4,0.05872809784823935,630,230,1984,3034,1984,16,Use of force,5,0,0,0,1,-4.916508553187102e-4,0.06135469103156758,-1.1561462170131862e-4,0.002626593183328231
Spain,"France,Monac",0.2601626541284743,0.5582334509997912,220,230,1984,2541,1984,16,Use of force,5,0,0,0,1,0.2686904549283517,0.5344694888673006,0.008527800799877416,-0.023763962132490546
UK,Iran,0.31822046625727707,0.1331822265351274,630,200,1984,3042,1984,16,Use of force,5,0,0,0,1,0.3527241449952035,0.12891179152739596,0.034503678737926424,-0.0042704350077314435
UK,Iraq,0.24179791013128202,0.09907908132723,645,200,1984,3046,1985,16,Use of force,5,0,0,0,1,0.21307360746093967,0.10755716042614756,-0.028724302670342344,0.008478079098917554
UK,Iraq,0.24179791013128202,0.09907908132723,645,200,1984,3052,1984,16,Use of force,5,0,0,0,1,0.3194456700519727,0.10022471656192519,0.0776477599206907,0.001145635234695186
Norway,Iraq,0.09060525173949163,0.09379680270727565,645,385,1984,3036,1984,16,Use of force,5,0,0,0,1,0.1248394320167697,0.15425779086624933,0.034234180277278065,0.060460988158973675
Fm USSR,USA,0.010255665888108683,0.014763278411714233,2,365,1984,2230,1984,0,No militarized action,7,0,0,0,1,0.012793481837393044,0.0198472496835995,0.0025378159492843617,0.005083971271885267
Fm USSR,Japan,-3.2409002505569685e-4,0.07724471159225847,740,365,1984,2728,1984,7,Display of force,5,0,0,0,1,-9.839393946525797e-5,0.0706629464860157,2.2569608559043887e-4,-0.006581765106242768
Papua N.Guin,Indonesia,0.020193243722864865,0.10513340874929339,850,910,1984,3050,1984,16,Use of force,6,0,0,0,1,0.01865571269818062,0.10032980025191202,-0.001537531024684246,-0.004803608497381373
Libya,Tunisia,0.631892845906382,0.10851081727557153,616,620,1985,2540,1985,8,Display of force,5,0,0,0,1,0.6862825826485159,0.08092790790018498,0.05438973674213399,-0.027582909375386558
Libya,Egypt,0.8125229334325325,0.1653229275543459,651,620,1985,3620,1985,8,Display of force,5,0,0,0,1,0.7381954851447737,0.13152732994733812,-0.07432744828775872,-0.03379559760700779
Libya,USA,4.8248201961640757e-4,0.11790756876039123,2,620,1985,3620,1985,7,Display of force,5,0,0,0,1,-4.004067996481612e-4,0.10508588399515952,-8.828888192645688e-4,-0.012821684765231711
Tunisia,Libya,0.631892845906382,0.10851081727557153,620,616,1985,2540,1985,7,Display of force,5,0,0,0,1,0.6862825826485159,0.08092790790018498,0.05438973674213399,-0.027582909375386558
Tunisia,Israel,0.019135261783990696,0.060037537159477364,666,616,1985,2563,1985,16,Use of force,5,0,0,0,1,0.027532565652620876,0.08016473661930165,0.00839730386863018,0.020127199459824288
Egypt,Libya,0.8125229334325325,0.1653229275543459,620,651,1985,3620,1985,7,Display of force,5,0,0,0,1,0.7381954851447737,0.13152732994733812,-0.07432744828775872,-0.03379559760700779
Ethiopia,Somalia,0.10534986717674162,0.2758385883377527,520,530,1985,2075,1985,17,Use of force,5,2,0,0,1,0.05578431300049858,0.2814917185663547,-0.04956555417624304,0.005653130228601977
Mali,Burkina Faso,0.4618619138554532,0.6632128408187878,439,432,1985,2583,1986,17,Use of force,6,2,0,0,1,0.13390454880548483,0.6547137350762186,-0.3279573650499684,-0.00849910574256929
Somalia,Ethiopia,0.10534986717674162,0.2758385883377527,530,520,1985,2075,1985,17,Use of force,5,2,0,0,1,0.05578431300049858,0.2814917185663547,-0.04956555417624304,0.005653130228601977
Burkina Faso,Mali,0.4618619138554532,0.6632128408187878,432,439,1985,2583,1986,17,Use of force,6,2,0,0,1,0.13390454880548483,0.6547137350762186,-0.3279573650499684,-0.00849910574256929
USA,Libya,4.8248201961640757e-4,0.11790756876039123,620,2,1985,3620,1985,7,Display of force,5,0,0,0,1,-4.004067996481612e-4,0.10508588399515952,-8.828888192645688e-4,-0.012821684765231711
USA,Czechoslovakia,0.005623461525256953,7.162360204168637e-4,315,2,1985,2559,1985,16,Use of force,5,0,0,0,1,0.0036920774622070185,0.0014359342334119972,-0.0019313840630499346,7.196982129951335e-4
USA,Fm USSR,0.012793481837393044,0.0198472496835995,365,2,1985,2232,1985,16,Use of force,5,1,0,0,1,0.029586200712626465,0.02728100086325304,0.01679271887523342,0.007433751179653541
USA,Fm USSR,0.012793481837393044,0.0198472496835995,365,2,1985,2232,1985,16,Use of force,5,1,0,0,1,0.029586200712626465,0.02728100086325304,0.01679271887523342,0.007433751179653541
Costa Rica,Nicaragua,0.4242455508574783,0.13524776366727154,93,94,1985,2546,1985,17,Use of force,5,1,0,0,1,0.22728424755390633,0.11459962002786028,-0.19696130330357195,-0.020648143639411254
El Salvador,Honduras,0.24947914229633944,0.2651308455205649,91,92,1985,2352,1985,12,Display of force,5,0,0,0,1,0.4487005353008535,0.39693268093094997,0.19922139300451408,0.1318018354103851
Honduras,El Salvador,0.24947914229633944,0.2651308455205649,92,91,1985,2352,1985,0,No militarized action,5,0,0,0,1,0.4487005353008535,0.39693268093094997,0.19922139300451408,0.1318018354103851
Nicaragua,Costa Rica,0.4242455508574783,0.13524776366727154,94,93,1985,2546,1985,17,Use of force,5,1,0,0,1,0.22728424755390633,0.11459962002786028,-0.19696130330357195,-0.020648143639411254
Panama,Iraq,0.0013983424821188732,0.011522544061306993,645,95,1985,2552,1985,16,Use of force,5,0,0,0,1,-6.28159047778095e-6,0.008264316977851264,-0.001404624072596654,-0.003258227083455729
Israel,Tunisia,0.019135261783990696,0.060037537159477364,616,666,1985,2563,1985,0,No militarized action,5,0,0,0,1,0.027532565652620876,0.08016473661930165,0.00839730386863018,0.020127199459824288
Israel,Syria,0.004084650133926656,0.022687705632213,652,666,1985,3443,1986,16,Use of force,5,NA,0,0,1,0.004447671262655389,0.018829699023964797,3.6302112872873323e-4,-0.0038580066082482024
Cyprus,Iraq,8.61477761317013e-4,0.14208551724418453,645,352,1985,2584,1986,16,Use of force,5,0,0,0,1,2.063169218729231e-4,0.08700707331732237,-6.551608394440899e-4,-0.05507844392686216
Iran,Kuwait,0.47103699799912535,0.15201453485986255,690,630,1985,2554,1985,0,No militarized action,5,0,0,0,1,0.7303857891668266,0.12940769451315337,0.25934879116770126,-0.02260684034670918
Iran,Saudi Arabia,0.7557998963066621,0.14139235404420308,670,630,1985,2553,1985,0,No militarized action,5,0,0,0,1,0.7403209695722671,0.1896866583621885,-0.015478926734394993,0.048294304317985426
Iran,Korea Rep.,-3.426482910526157e-4,0.06988858098742165,732,630,1985,2555,1985,0,No militarized action,5,0,0,0,1,-3.990998400828926e-4,0.11452045504132395,-5.645154903027692e-5,0.0446318740539023
Iran,Belgium-Lux,-8.669312946196765e-4,0.22773277267633418,211,630,1985,2544,1985,0,No militarized action,5,0,0,0,1,-5.156928443382238e-4,0.21158268678210007,3.5123845028145267e-4,-0.016150085894234112
Iran,Denmark,0.003810954391772945,0.1111309783343099,390,630,1985,2557,1986,0,No militarized action,5,0,0,0,1,0.008949739412191474,0.1817173755702654,0.005138785020418529,0.0705863972359555
Iran,"France,Monac",-8.96391301872159e-4,0.09741317994212664,220,630,1985,2560,1985,7,Display of force,5,0,0,0,1,-5.134358534918359e-4,0.1489307048898987,3.8295544838032303e-4,0.051517524947772064
Iran,Netherlands,0.0030301718013508393,0.07091896709930753,210,630,1985,2585,1986,0,No militarized action,5,0,0,0,1,0.005125494617460691,0.135535903583571,0.0020953228161098513,0.06461693648426348
Iran,UK,0.3527241449952035,0.12891179152739596,200,630,1985,2551,1985,0,No militarized action,5,0,0,0,1,0.268321572906275,0.1453280322136432,-0.08440257208892848,0.016416240686247252
Iraq,Panama,0.0013983424821188732,0.011522544061306993,95,645,1985,2552,1985,0,No militarized action,5,0,0,0,1,-6.28159047778095e-6,0.008264316977851264,-0.001404624072596654,-0.003258227083455729
Iraq,Cyprus,8.61477761317013e-4,0.14208551724418453,352,645,1985,2584,1986,0,No militarized action,5,0,0,0,1,2.063169218729231e-4,0.08700707331732237,-6.551608394440899e-4,-0.05507844392686216
Iraq,Kuwait,0.20034226067775412,0.2639097914397026,690,645,1985,3029,1985,0,No militarized action,5,0,0,0,1,0.38114084583850155,0.24412574153168426,0.18079858516074743,-0.019784049908018353
Iraq,Turkey,0.012870870230582952,0.025772461399789007,640,645,1985,2545,1985,0,No militarized action,5,0,0,0,1,0.025773087985723996,0.07247664652549266,0.012902217755141044,0.04670418512570365
Iraq,Korea Rep.,-5.742623938159286e-4,0.057730885483691874,732,645,1985,3033,1985,0,No militarized action,5,0,0,0,1,-5.587012482153326e-4,0.1274524370457932,1.5561145600596015e-5,0.06972155156210133
Iraq,Italy,0.005336416506289932,0.04586903223827139,325,645,1985,2549,1985,0,No militarized action,5,0,0,0,1,0.0045831992440828395,0.058992740618732435,-7.532172622070924e-4,0.013123708380461042
Iraq,Malta,0.0106289300363414,0.09033318584473873,338,645,1985,2548,1985,0,No militarized action,5,0,0,0,1,0.001130865995396177,0.10384193467241819,-0.009498064040945223,0.013508748827679454
Kuwait,Iran,0.47103699799912535,0.15201453485986255,630,690,1985,2554,1985,16,Use of force,5,0,0,0,1,0.7303857891668266,0.12940769451315337,0.25934879116770126,-0.02260684034670918
Kuwait,Iraq,0.20034226067775412,0.2639097914397026,645,690,1985,3029,1985,16,Use of force,5,0,0,0,1,0.38114084583850155,0.24412574153168426,0.18079858516074743,-0.019784049908018353
Saudi Arabia,Iran,0.7557998963066621,0.14139235404420308,630,670,1985,2553,1985,16,Use of force,5,0,0,0,1,0.7403209695722671,0.1896866583621885,-0.015478926734394993,0.048294304317985426
Syria,Israel,0.004084650133926656,0.022687705632213,666,652,1985,3443,1986,16,Use of force,5,NA,0,0,1,0.004447671262655389,0.018829699023964797,3.6302112872873323e-4,-0.0038580066082482024
Turkey,Iraq,0.012870870230582952,0.025772461399789007,645,640,1985,2545,1985,16,Use of force,5,0,0,0,1,0.025773087985723996,0.07247664652549266,0.012902217755141044,0.04670418512570365
Myanmar,Thailand,0.1274827747876608,0.10057650976670536,800,775,1985,3618,1985,17,Use of force,5,NA,0,0,1,0.08844684769728219,0.12893960958739492,-0.039035927090378605,0.02836309982068956
India,Pakistan,0.11133052584320154,0.4333192666573821,770,750,1985,2643,1985,17,Use of force,5,2,0,0,1,0.12264012140855234,0.4171198944101346,0.0113095955653508,-0.01619937224724749
India,China,0.166943605674568,-0.001541832898439263,710,750,1985,2102,1987,17,Use of force,5,NA,0,0,1,0.0751688528637596,0.04908837592947787,-0.09177475281080841,0.050630208827917134
Korea Rep.,Iran,-3.426482910526157e-4,0.06988858098742165,630,732,1985,2555,1985,16,Use of force,5,0,0,0,1,-3.990998400828926e-4,0.11452045504132395,-5.645154903027692e-5,0.0446318740539023
Korea Rep.,Iraq,-5.742623938159286e-4,0.057730885483691874,645,732,1985,3033,1985,16,Use of force,5,0,0,0,1,-5.587012482153326e-4,0.1274524370457932,1.5561145600596015e-5,0.06972155156210133
Korea Rep.,China,0.09526460200574194,-0.0012847087583023546,710,732,1985,2550,1985,7,Display of force,7,0,0,0,1,0.11866935958997621,-0.002186286346718352,0.02340475758423427,-9.015775884159973e-4
Malaysia,Philippines,0.30247135585675844,0.256897712902513,840,820,1985,3621,1985,0,No militarized action,5,0,0,0,1,0.33184444582668393,0.16902601009610077,0.029373089969925492,-0.08787170280641224
Pakistan,India,0.11133052584320154,0.4333192666573821,750,770,1985,2643,1985,17,Use of force,5,2,0,0,1,0.12264012140855234,0.4171198944101346,0.0113095955653508,-0.01619937224724749
Philippines,Malaysia,0.30247135585675844,0.256897712902513,820,840,1985,3621,1985,16,Use of force,5,0,0,0,1,0.33184444582668393,0.16902601009610077,0.029373089969925492,-0.08787170280641224
Thailand,Myanmar,0.1274827747876608,0.10057650976670536,775,800,1985,3618,1985,17,Use of force,5,NA,0,0,1,0.08844684769728219,0.12893960958739492,-0.039035927090378605,0.02836309982068956
China,India,0.166943605674568,-0.001541832898439263,750,710,1985,2102,1987,17,Use of force,5,NA,0,0,1,0.0751688528637596,0.04908837592947787,-0.09177475281080841,0.050630208827917134
China,Korea Rep.,0.09526460200574194,-0.0012847087583023546,732,710,1985,2550,1985,16,Use of force,7,0,0,0,1,0.11866935958997621,-0.002186286346718352,0.02340475758423427,-9.015775884159973e-4
Belgium-Lux,Iran,-8.669312946196765e-4,0.22773277267633418,630,211,1985,2544,1985,16,Use of force,5,0,0,0,1,-5.156928443382238e-4,0.21158268678210007,3.5123845028145267e-4,-0.016150085894234112
Denmark,Iran,0.003810954391772945,0.1111309783343099,630,390,1985,2557,1986,16,Use of force,5,0,0,0,1,0.008949739412191474,0.1817173755702654,0.005138785020418529,0.0705863972359555
"France,Monac",Iran,-8.96391301872159e-4,0.09741317994212664,630,220,1985,2560,1985,7,Display of force,5,0,0,0,1,-5.134358534918359e-4,0.1489307048898987,3.8295544838032303e-4,0.051517524947772064
"France,Monac",New Zealand,0.014101792099411684,0.1291879002370343,920,220,1985,2600,1985,0,No militarized action,5,0,0,0,1,0.02224664394466195,0.1950459648046281,0.008144851845250265,0.0658580645675938
Ireland,Spain,0.09074702305603101,0.11352650810781321,230,205,1985,2543,1985,0,No militarized action,5,0,0,0,1,0.0700858161760949,0.17647297948080679,-0.02066120687993611,0.06294647137299357
Italy,Iraq,0.005336416506289932,0.04586903223827139,645,325,1985,2549,1985,16,Use of force,5,0,0,0,1,0.0045831992440828395,0.058992740618732435,-7.532172622070924e-4,0.013123708380461042
