country.b,country.a,exp.comp,imp.comp,statea,stateb,year,dispnum3,endyear,hiact,hostlev,outcome,fatality,victor,loser,is.war,pb.exps,pb.imps,delta.exp.comp,delta.imp.comp
Sierra Leone,Guinea,0.503637051423521,0.19407745908515742,438,451,1997,4251,1998,14,Use of force,1,NA,1,0,1,0.4473297486781119,0.11895933209224188,-0.05630730274540907,-0.07511812699291553
Iran,USA,0.006731850262100429,0.03780691985672998,2,630,1997,4216,1997,7,Display of force,4,0,1,0,1,0.0031557415075322962,0.0545525980197126,-0.003576108754568133,0.01674567816298262
Iraq,USA,7.052735852690691e-4,0.008915771301886262,2,645,1997,4273,2003,20,War,1,6,1,0,1,NA,NA,NA,NA
Iraq,UK,0.20674943088024578,0.017911831593689812,200,645,1997,4273,2003,20,War,1,6,1,0,1,NA,NA,NA,NA
Syria,Turkey,0.035682514221427944,0.19757213435844015,640,652,1998,4291,1998,7,Display of force,1,0,1,0,1,0.042228217672946704,0.0812646673680036,0.00654570345151876,-0.11630746699043655
Yugoslavia,Canada,0.0025175083016491877,-0.0016261222947269265,20,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,USA,0.00435179544678968,-0.002813584470872659,2,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Turkey,0.14606997191962245,-0.004090205447481733,640,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Belgium-Lux,0.05964265969262232,-0.0033771609240646717,211,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Denmark,0.04846904323513154,-0.004481250637661922,390,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,"France,Monac",0.06048561948475222,-0.004327498072419115,220,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Germany,0.02820107138034077,-0.0043827741119289556,255,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Greece,0.11376207344123279,-0.0032695087468494273,350,345,1998,4137,1999,8,Display of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Italy,0.06793740431202594,-0.0033433869780167377,325,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Netherlands,0.04898420792978871,-0.004012792730726065,210,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Portugal,0.05155638709376157,-0.002768788443643957,235,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Spain,0.033695522143673266,-0.003242876579751729,230,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,UK,0.03377770679016246,-0.003668018712875888,200,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Iceland,3.23212920353364e-4,-0.0022140850237321857,395,345,1998,4137,1999,8,Display of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Norway,0.002993617357714276,-0.0038343726827018442,385,345,1998,4137,1999,16,Use of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Poland,0.1910093848782426,-0.003989442595801802,290,345,1998,4137,1999,7,Display of force,1,5,1,0,1,NA,NA,NA,NA
Yugoslavia,Albania,0.1575084411805035,-0.0017933217566591874,339,345,1998,4137,1999,17,Use of force,1,5,1,0,1,NA,NA,NA,NA
UK,Russian Fed,0.1275313204749989,0.08655177058106542,365,200,1999,4334,1999,0,No militarized action,3,0,1,0,1,NA,NA,NA,NA
